,PlaybackIndex,is_progressive,is_medium,is_total,is_slow,is_static,is_proximal_droplet,is_distal_droplet,is_earlytrack,is_hyperactive_mouse,is_rapid,is_motile,is_bent_tail,fid,experiment_media,VAP,VSL,ALH,LIN,BCF,VCL,WOB,STR,MAD,cluster_id,P_cluster_0,P_cluster_1,P_cluster_2,P_cluster_3,P_cluster_4,subtype_label,P_rapid_progressive,P_immotile,P_nonprogressive,P_progressive,P_erratic,tsne_1,tsne_2,P_0,P_1,P_2,P_3,P_4,drug_cluster,P_axis_byls,E_axis_byls,progressivity_res,erraticity_res,entropy,umap_1,umap_2
1751,18,0,0,1,0,1,0,0,0,0,0,0,0,1751,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.00708361392171,1,0.0,1.0,4.0596055444489737e-44,0.0,6.683754836098314e-75,immotile,0.0,1.0,4.0596055444489737e-44,0.0,6.683754836098314e-75,-63.886467,16.859669,0.0,1.0,0.0,0.0,3.17287390071454e-310,1,0.0,0.17910072660732854,0.0,0.0,-1.000088900581841e-12,-2.9627306,11.622446
1752,19,0,0,1,0,1,0,0,0,0,0,0,0,1752,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.09500986546877,1,0.0,1.0,2.9971151110839405e-43,0.0,7.9621260076965e-78,immotile,0.0,1.0,2.9971151110839405e-43,0.0,7.9621260076965e-78,-58.402412,-14.400929,0.0,1.0,0.0,0.0,1.2828380685e-314,1,0.0,0.18415026948994528,0.0,0.0,-1.000088900581841e-12,-7.354413,0.62213796
1753,20,0,0,1,0,1,0,0,0,0,0,0,0,1753,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.16352976588547,1,0.0,1.0,7.832708544315404e-44,0.0,1.1637475600826589e-75,immotile,0.0,1.0,7.832708544315404e-44,0.0,1.1637475600826589e-75,-64.262596,10.080703,0.0,1.0,0.0,0.0,2.3241608945067e-311,1,0.0,0.18051174285074256,0.0,0.0,-1.000088900581841e-12,-3.4168134,1.7124735
1754,21,0,0,1,0,1,0,0,0,0,0,0,0,1754,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.75738373099979,1,0.0,1.0,1.763040156372002e-43,0.0,7.852562149908907e-77,immotile,0.0,1.0,1.763040156372002e-43,0.0,7.852562149908907e-77,-62.159824,-2.9449596,0.0,1.0,0.0,0.0,4.0504237015e-313,1,0.0,0.18254153651880642,0.0,0.0,-1.000088900581841e-12,-5.3337736,-0.1853938
1755,22,0,0,1,0,1,0,0,0,0,0,0,0,1755,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.3544658086329,1,0.0,1.0,2.080615646078946e-44,0.0,3.0225357890783898e-74,immotile,0.0,1.0,2.080615646078946e-44,0.0,3.0225357890783898e-74,-61.486195,20.870897,0.0,1.0,0.0,0.0,3.00208772910814e-309,1,0.0,0.17780951866560382,0.0,0.0,-1.000088900581841e-12,-3.1218214,12.79193
1756,23,0,0,1,0,1,0,0,0,0,0,0,0,1756,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.3496664805363,1,0.0,1.0,1.6737348555463322e-43,0.0,9.562040578917416e-77,immotile,0.0,1.0,1.6737348555463322e-43,0.0,9.562040578917416e-77,-63.344406,-2.2746668,0.0,1.0,0.0,0.0,5.4485262025e-313,1,0.0,0.18239852070992996,0.0,0.0,-1.000088900581841e-12,-5.149005,-0.1012372
1757,24,0,0,1,0,1,0,0,0,0,0,0,0,1757,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.53516104509005,1,0.0,1.0,2.3073004609734478e-43,0.0,2.639770530759415e-77,immotile,0.0,1.0,2.3073004609734478e-43,0.0,2.639770530759415e-77,-60.010952,-8.153379,0.0,1.0,0.0,0.0,7.834223759e-314,1,0.0,0.18331959190563984,0.0,0.0,-1.000088900581841e-12,-6.218599,-0.23666155
1758,25,0,0,1,0,1,0,0,0,0,0,0,0,1758,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.40007653787504,1,0.0,1.0,6.797765700070683e-43,0.0,3.178809551141281e-80,immotile,0.0,1.0,6.797765700070683e-43,0.0,3.178809551141281e-80,-49.495483,-28.509432,0.0,1.0,0.0,0.0,2.962497e-318,1,0.0,0.18769858788664986,0.0,0.0,-1.000088900581841e-12,-9.346745,6.4706764
1759,26,0,1,1,0,0,0,0,1,0,0,1,0,1759,8,38.9,0.39,14.48,0.41,64.44,93.95,41.4,1.0,100.79550543557873,4,8.727631890633723e-122,0.0,0.0005801492318672391,0.0,0.9994198507681329,erratic,8.727631890633723e-122,0.0,0.0005801492318672391,0.0,0.9994198507681329,-11.340588,32.58901,1.6149249192647e-311,0.0,0.0,4.151029713541434e-73,1.501036869897376e-47,5,0.30263415519287395,0.7534294739717068,8.727631890633723e-122,0.5152974030647381,0.004903383631122571,5.1781464,3.8791456
1760,27,0,0,1,0,1,0,0,0,0,0,0,0,1760,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.41195872907298,1,0.0,1.0,7.31739199336004e-43,0.0,1.4319194959836964e-80,immotile,0.0,1.0,7.31739199336004e-43,0.0,1.4319194959836964e-80,-48.42666,-29.109308,0.0,1.0,0.0,0.0,8.80726e-319,1,0.0,0.1881786496085048,0.0,0.0,-1.000088900581841e-12,-9.496872,6.6859484
1761,28,0,0,1,0,1,0,0,0,0,0,0,0,1761,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.34252691374793,1,0.0,1.0,1.9898035549391313e-43,0.0,4.884343939778569e-77,immotile,0.0,1.0,1.9898035549391313e-43,0.0,4.884343939778569e-77,-61.656555,-5.376065,0.0,1.0,0.0,0.0,1.98102558775e-313,1,0.0,0.18288317552875893,0.0,0.0,-1.000088900581841e-12,-5.682578,-0.2350416
1762,1,0,0,1,0,1,0,0,0,0,0,0,0,1762,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.17447256542351,1,0.0,1.0,3.199993285109538e-43,0.0,5.742497432639013e-78,immotile,0.0,1.0,3.199993285109538e-43,0.0,5.742497432639013e-78,-57.60385,-15.619955,0.0,1.0,0.0,0.0,7.8285548e-315,1,0.0,0.18437254742505302,0.0,0.0,-1.000088900581841e-12,-7.6230216,1.0649046
1763,2,0,0,1,0,1,0,0,0,0,0,0,0,1763,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.15948954680123,1,0.0,1.0,4.685254655606012e-43,0.0,6.372059715862595e-79,immotile,0.0,1.0,4.685254655606012e-43,0.0,6.372059715862595e-79,-53.354465,-22.553617,0.0,1.0,0.0,0.0,2.807753e-316,1,0.0,0.18582495788687972,0.0,0.0,-1.000088900581841e-12,-8.179216,2.808858
1764,3,0,0,1,0,1,0,0,0,0,0,0,0,1764,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.85690676718523,1,0.0,1.0,9.214467632181734e-43,0.0,2.6231594156674773e-82,immotile,0.0,1.0,9.214467632181734e-43,0.0,2.6231594156674773e-82,-46.77705,-32.026226,0.0,1.0,0.0,0.0,1.98e-321,1,0.0,0.19048586434041312,0.0,0.0,-1.000088900581841e-12,-9.954754,7.237418
1765,4,0,0,1,0,1,0,0,0,0,0,0,0,1765,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.51413200272291,1,0.0,1.0,8.509305461412993e-43,0.0,1.4771276490224936e-85,immotile,0.0,1.0,8.509305461412993e-43,0.0,1.4771276490224936e-85,-45.113815,-34.179775,0.0,1.0,0.0,0.0,0.0,1,0.0,0.19443207947846006,0.0,0.0,-1.000088900581841e-12,-10.36797,7.680912
1766,5,0,0,1,0,1,0,0,0,0,0,0,0,1766,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.69268970877354,1,0.0,1.0,2.4659716561244218e-43,0.0,1.974826771498952e-77,immotile,0.0,1.0,2.4659716561244218e-43,0.0,1.974826771498952e-77,-60.523037,-9.900831,0.0,1.0,0.0,0.0,5.056502977e-314,1,0.0,0.18352301960923717,0.0,0.0,-1.000088900581841e-12,-6.565161,-0.066163875
1767,6,0,0,1,0,1,0,0,0,0,0,0,0,1767,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.1150365819784,1,0.0,1.0,8.742017502788087e-44,0.0,8.411870850544559e-76,immotile,0.0,1.0,8.742017502788087e-44,0.0,8.411870850544559e-76,-64.46397,8.623695,0.0,1.0,0.0,0.0,1.428880331429e-311,1,0.0,0.18076491770838488,0.0,0.0,-1.000088900581841e-12,-3.5851533,1.3253877
1768,7,0,0,1,0,1,0,0,0,0,0,0,0,1768,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.631974272079386,1,0.0,1.0,3.9305900159618954e-43,0.0,1.6273842730375368e-89,immotile,0.0,1.0,3.9305900159618954e-43,0.0,1.6273842730375368e-89,-44.0579,-35.05266,0.0,1.0,0.0,0.0,0.0,1,0.0,0.19875000238657342,0.0,0.0,-1.000088900581841e-12,-10.366035,7.6802773
1769,8,0,0,1,0,1,0,0,0,0,0,0,0,1769,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.88213392607273,1,0.0,1.0,2.2128548149299103e-44,0.0,2.654598003619853e-74,immotile,0.0,1.0,2.2128548149299103e-44,0.0,2.654598003619853e-74,-62.568237,20.63436,0.0,1.0,0.0,0.0,2.47533438267402e-309,1,0.0,0.17792357048679114,0.0,0.0,-1.000088900581841e-12,-3.1566727,12.804563
1770,9,0,0,1,0,1,0,0,0,0,0,0,0,1770,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,4.721796442476911e-44,0.0,2.1667474564594575e-95,immotile,0.0,1.0,4.721796442476911e-44,0.0,2.1667474564594575e-95,-43.737823,-35.802395,0.0,1.0,0.0,0.0,0.0,1,0.0,0.20445630721904318,0.0,0.0,-1.000088900581841e-12,-10.36913,7.6840076
1771,10,0,0,1,0,1,0,0,0,0,0,0,0,1771,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.23900167072556,1,0.0,1.0,1.690171192016001e-43,0.0,9.217286692774005e-77,immotile,0.0,1.0,1.690171192016001e-43,0.0,9.217286692774005e-77,-62.272392,-2.0785794,0.0,1.0,0.0,0.0,5.15553123984e-313,1,0.0,0.18242524243583136,0.0,0.0,-1.000088900581841e-12,-5.160479,-0.13237815
1772,11,0,0,1,0,1,0,0,0,0,0,0,0,1772,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.04254971475731,1,0.0,1.0,7.1552689374842035e-43,0.0,1.846441168645098e-80,immotile,0.0,1.0,7.1552689374842035e-43,0.0,1.846441168645098e-80,-49.591618,-29.500069,0.0,1.0,0.0,0.0,1.29669e-318,1,0.0,0.18802638368490937,0.0,0.0,-1.000088900581841e-12,-9.457726,6.631598
1773,12,0,0,1,0,1,0,0,0,0,0,0,0,1773,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.07978477189398,1,0.0,1.0,6.615268360477811e-43,0.0,4.163731007094923e-80,immotile,0.0,1.0,6.615268360477811e-43,0.0,4.163731007094923e-80,-50.112484,-28.43954,0.0,1.0,0.0,0.0,4.465444e-318,1,0.0,0.18753446184555841,0.0,0.0,-1.000088900581841e-12,-9.295696,6.3847013
1774,13,0,0,1,0,1,0,0,0,0,0,0,0,1774,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.43600271058648,1,0.0,1.0,2.9238640783087727e-43,0.0,8.980910641721367e-78,immotile,0.0,1.0,2.9238640783087727e-43,0.0,8.980910641721367e-78,-58.44464,-13.635416,0.0,1.0,0.0,0.0,1.5387689204e-314,1,0.0,0.1840679315059271,0.0,0.0,-1.000088900581841e-12,-7.292286,0.5363613
1775,14,0,0,1,0,1,0,0,0,0,0,0,0,1775,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.48018713065578,1,0.0,1.0,7.573487003031102e-44,0.0,1.282767596804164e-75,immotile,0.0,1.0,7.573487003031102e-44,0.0,1.282767596804164e-75,-63.998577,10.583046,0.0,1.0,0.0,0.0,2.6891713626497e-311,1,0.0,0.18043528104395393,0.0,0.0,-1.000088900581841e-12,-3.3699403,1.7851666
1776,15,0,0,1,0,1,0,0,0,0,0,0,0,1776,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.61837277997568,1,0.0,1.0,8.803578522105697e-43,0.0,8.574155340871703e-82,immotile,0.0,1.0,8.803578522105697e-43,0.0,8.574155340871703e-82,-47.212082,-31.285975,0.0,1.0,0.0,0.0,1.208e-320,1,0.0,0.1898190657618405,0.0,0.0,-1.000088900581841e-12,-9.8433895,7.1131487
1777,16,0,0,1,0,1,0,0,0,0,0,0,0,1777,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.30400576869388,1,0.0,1.0,1.8336342038313597e-43,0.0,6.748720962035397e-77,immotile,0.0,1.0,1.8336342038313597e-43,0.0,6.748720962035397e-77,-62.216038,-3.7524164,0.0,1.0,0.0,0.0,3.22422885347e-313,1,0.0,0.18265101162348685,0.0,0.0,-1.000088900581841e-12,-5.4504375,-0.21147607
1778,17,0,0,1,0,1,0,0,0,0,0,0,0,1778,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.94582856669228,1,0.0,1.0,1.4492673356872113e-43,0.0,1.6172455504635863e-76,immotile,0.0,1.0,1.4492673356872113e-43,0.0,1.6172455504635863e-76,-63.56048,0.5078357,0.0,1.0,0.0,0.0,1.201327020045e-312,1,0.0,0.18201310274523635,0.0,0.0,-1.000088900581841e-12,-4.392947,0.1903715
1779,18,0,0,1,0,1,0,0,0,0,0,0,0,1779,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.5300159755592,1,0.0,1.0,1.1340863803940202e-43,0.0,3.725369100515194e-76,immotile,0.0,1.0,1.1340863803940202e-43,0.0,3.725369100515194e-76,-64.03836,4.38699,0.0,1.0,0.0,0.0,4.209741172275e-312,1,0.0,0.18138911082101328,0.0,0.0,-1.000088900581841e-12,-3.8942091,0.70725393
1780,19,0,0,1,0,1,0,0,0,0,0,0,0,1780,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.62353208248598,1,0.0,1.0,6.7379896019544495e-43,0.0,3.4742996425169365e-80,immotile,0.0,1.0,6.7379896019544495e-43,0.0,3.4742996425169365e-80,-49.13616,-28.090153,0.0,1.0,0.0,0.0,3.39118e-318,1,0.0,0.18764463109745505,0.0,0.0,-1.000088900581841e-12,-9.324934,6.4365296
1781,20,0,0,1,0,1,0,0,0,0,0,0,0,1781,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.07785971768345,1,0.0,1.0,3.000826705814325e-43,0.0,7.913981458403969e-78,immotile,0.0,1.0,3.000826705814325e-43,0.0,7.913981458403969e-78,-57.8861,-14.188685,0.0,1.0,0.0,0.0,1.2711360244e-314,1,0.0,0.1841544106577571,0.0,0.0,-1.000088900581841e-12,-7.361568,0.6340571
1782,21,0,0,1,0,1,0,0,0,0,0,0,0,1782,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.63185401215841,1,0.0,1.0,2.8822648322121055e-43,0.0,9.622437018212857e-78,immotile,0.0,1.0,2.8822648322121055e-43,0.0,9.622437018212857e-78,-58.05592,-13.031253,0.0,1.0,0.0,0.0,1.707804074e-314,1,0.0,0.18402064018715117,0.0,0.0,-1.000088900581841e-12,-7.2662454,0.5054031
1783,22,0,0,1,0,1,0,0,0,0,0,0,0,1783,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.64298574181548,1,0.0,1.0,3.320453041959998e-43,0.0,4.7495100940609755e-78,immotile,0.0,1.0,3.320453041959998e-43,0.0,4.7495100940609755e-78,-57.397682,-16.405188,0.0,1.0,0.0,0.0,5.875326547e-315,1,0.0,0.1845008831195249,0.0,0.0,-1.000088900581841e-12,-7.693624,1.2291974
1784,23,0,0,1,0,1,0,0,0,0,0,0,0,1784,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.95663242347878,1,0.0,1.0,2.8140487969278443e-43,0.0,1.0786090929704884e-77,immotile,0.0,1.0,2.8140487969278443e-43,0.0,1.0786090929704884e-77,-58.09757,-12.423762,0.0,1.0,0.0,0.0,2.029188786e-314,1,0.0,0.1839422174283642,0.0,0.0,-1.000088900581841e-12,-7.1815763,0.40413085
1785,24,0,0,1,0,1,0,0,0,0,0,0,0,1785,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.44048295436993,1,0.0,1.0,2.3247946420666837e-43,0.0,2.5553388722744003e-77,immotile,0.0,1.0,2.3247946420666837e-43,0.0,2.5553388722744003e-77,-60.198128,-8.475022,0.0,1.0,0.0,0.0,7.459358285e-314,1,0.0,0.18334245339153962,0.0,0.0,-1.000088900581841e-12,-6.2536497,-0.19795248
1786,25,0,0,1,0,1,0,0,0,0,0,0,0,1786,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.39754914555918,1,0.0,1.0,5.159099507304622e-43,0.0,3.2777680126314774e-79,immotile,0.0,1.0,5.159099507304622e-43,0.0,3.2777680126314774e-79,-52.857967,-24.735788,0.0,1.0,0.0,0.0,1.0247105e-316,1,0.0,0.18625040558373213,0.0,0.0,-1.000088900581841e-12,-9.009402,5.4970307
1787,26,0,0,1,0,1,0,0,0,0,0,0,0,1787,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.02700926611142,1,0.0,1.0,5.260037755460852e-43,0.0,2.8467153172991705e-79,immotile,0.0,1.0,5.260037755460852e-43,0.0,2.8467153172991705e-79,-51.817425,-24.696136,0.0,1.0,0.0,0.0,8.2738985e-317,1,0.0,0.18633987815510394,0.0,0.0,-1.000088900581841e-12,-9.074691,5.573607
1788,27,0,0,1,0,1,0,0,0,0,0,0,0,1788,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.41485923742364,1,0.0,1.0,8.468166354966267e-43,0.0,1.8299148289482665e-81,immotile,0.0,1.0,8.468166354966267e-43,0.0,1.8299148289482665e-81,-47.809532,-31.072409,0.0,1.0,0.0,0.0,3.8374e-320,1,0.0,0.189385276386667,0.0,0.0,-1.000088900581841e-12,-9.752462,7.004323
1789,28,0,0,1,0,1,0,0,0,0,0,0,0,1789,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.13322637821494,1,0.0,1.0,2.5750623661595932e-43,0.0,1.6267291012383777e-77,immotile,0.0,1.0,2.5750623661595932e-43,0.0,1.6267291012383777e-77,-58.988018,-10.3952465,0.0,1.0,0.0,0.0,3.773600984e-314,1,0.0,0.18365811066299342,0.0,0.0,-1.000088900581841e-12,-6.7324986,0.032011513
1790,29,0,0,1,0,1,0,0,0,0,0,0,0,1790,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.22535224873417,1,0.0,1.0,9.390524893278899e-43,0.0,1.2888688339329784e-82,immotile,0.0,1.0,9.390524893278899e-43,0.0,1.2888688339329784e-82,-46.176697,-32.106518,0.0,1.0,0.0,0.0,6.7e-322,1,0.0,0.19087982835399425,0.0,0.0,-1.000088900581841e-12,-9.987102,7.272732
1791,30,0,0,1,1,0,0,0,0,0,0,1,0,1791,8,5.79,4.45,0.79,47.6,24.84,9.35,61.95,76.84,77.10731536289656,2,1.0438910194077111e-26,0.0,1.0,6.2657622128604126e-127,2.1883675978349338e-216,non_progressive,1.0438910194077111e-26,0.0,1.0,6.2657622128604126e-127,2.1883675978349338e-216,-21.901411,9.935036,4.866398288571817e-40,0.0,5.4813024482549764e-67,1.5150389983148858e-50,2.7470739236525364e-181,5,0.6927302146603167,0.2243608749406373,1.0438910194077111e-26,9.20425259057235e-218,-1.000088900581841e-12,7.185403,1.6909121
1792,31,0,0,1,0,1,0,0,0,0,0,0,0,1792,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.275293648187095,1,0.0,1.0,9.468550814414448e-43,0.0,8.489614736314572e-83,immotile,0.0,1.0,9.468550814414448e-43,0.0,8.489614736314572e-83,-46.416462,-32.599422,0.0,1.0,0.0,0.0,3.56e-322,1,0.0,0.19110923466262572,0.0,0.0,-1.000088900581841e-12,-10.020839,7.3079166
1793,1,0,0,1,0,1,0,0,0,0,0,0,0,1793,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.26035448171639,1,0.0,1.0,1.8405337073154464e-43,0.0,6.650785544983412e-77,immotile,0.0,1.0,1.8405337073154464e-43,0.0,6.650785544983412e-77,-61.63832,-3.6107943,0.0,1.0,0.0,0.0,3.15401799703e-313,1,0.0,0.18266155190027267,0.0,0.0,-1.000088900581841e-12,-5.451599,-0.21279334
1794,2,0,0,1,0,1,0,0,0,0,0,0,0,1794,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0518457189945,1,0.0,1.0,4.7138526744314626e-43,0.0,6.12010712954964e-79,immotile,0.0,1.0,4.7138526744314626e-43,0.0,6.12010712954964e-79,-53.79422,-23.166851,0.0,1.0,0.0,0.0,2.64120143e-316,1,0.0,0.1858509501500621,0.0,0.0,-1.000088900581841e-12,-8.182981,2.8178031
1795,3,0,0,1,0,1,0,0,0,0,0,0,0,1795,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.75534559890134,1,0.0,1.0,1.9738259946246763e-44,0.0,3.3727656361674323e-74,immotile,0.0,1.0,1.9738259946246763e-44,0.0,3.3727656361674323e-74,-62.02888,21.57101,0.0,1.0,0.0,0.0,3.533215212954974e-309,1,0.0,0.17771272005461553,0.0,0.0,-1.000088900581841e-12,-3.1783657,12.867086
1796,4,0,0,1,0,1,0,0,0,0,0,0,0,1796,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.77010930986727,1,0.0,1.0,7.7246120315319e-43,0.0,7.344738238657032e-81,immotile,0.0,1.0,7.7246120315319e-43,0.0,7.344738238657032e-81,-48.467533,-30.093819,0.0,1.0,0.0,0.0,3.188e-319,1,0.0,0.18857509948472484,0.0,0.0,-1.000088900581841e-12,-9.546766,6.7518406
1797,5,0,0,1,0,1,0,0,0,0,0,0,0,1797,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.73027542690237,1,0.0,1.0,2.458748872901752e-43,0.0,2.0006534942823855e-77,immotile,0.0,1.0,2.458748872901752e-43,0.0,2.0006534942823855e-77,-60.138283,-9.699828,0.0,1.0,0.0,0.0,5.1566199227e-314,1,0.0,0.18351394395764237,0.0,0.0,-1.000088900581841e-12,-6.5246077,-0.095322244
1798,6,0,0,1,0,1,0,0,0,0,0,0,0,1798,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.04290395780838,1,0.0,1.0,3.584463763451024e-44,0.0,9.01369188749822e-75,immotile,0.0,1.0,3.584463763451024e-44,0.0,9.01369188749822e-75,-63.929893,17.867632,0.0,1.0,0.0,0.0,4.95670504244e-310,1,0.0,0.17885061180245274,0.0,0.0,-1.000088900581841e-12,-2.9624355,11.731743
1799,7,0,0,1,0,1,0,0,0,0,0,0,0,1799,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.23649747833733,1,0.0,1.0,3.4141757838950274e-43,0.0,4.10523197492964e-78,immotile,0.0,1.0,3.4141757838950274e-43,0.0,4.10523197492964e-78,-57.014484,-16.917282,0.0,1.0,0.0,0.0,4.71300641e-315,1,0.0,0.18459903598290914,0.0,0.0,-1.000088900581841e-12,-7.7397447,1.3342661
1800,8,0,0,1,0,1,0,0,0,0,0,0,0,1800,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.04198160255129,1,0.0,1.0,2.799895372144903e-44,0.0,1.590665452803642e-74,immotile,0.0,1.0,2.799895372144903e-44,0.0,1.590665452803642e-74,-63.002914,19.533567,0.0,1.0,0.0,0.0,1.15539811116807e-309,1,0.0,0.17836790365909816,0.0,0.0,-1.000088900581841e-12,-3.0291681,11.987045
1801,9,0,0,1,0,1,0,0,0,0,0,0,0,1801,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.23169480459069,1,0.0,1.0,2.1143097148576797e-44,0.0,2.9224492951138323e-74,immotile,0.0,1.0,2.1143097148576797e-44,0.0,2.9224492951138323e-74,-62.147156,20.877184,0.0,1.0,0.0,0.0,2.85554773757965e-309,1,0.0,0.1778391636189026,0.0,0.0,-1.000088900581841e-12,-3.1542282,12.80005
1802,10,0,0,1,0,1,0,0,0,0,0,0,0,1802,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.137460707441,1,0.0,1.0,8.721731373061632e-44,0.0,8.470763768109063e-76,immotile,0.0,1.0,8.721731373061632e-44,0.0,8.470763768109063e-76,-63.975555,8.639944,0.0,1.0,0.0,0.0,1.4439044468817e-311,1,0.0,0.18075950305728472,0.0,0.0,-1.000088900581841e-12,-3.6186054,1.2869481
1803,11,0,0,1,0,1,0,0,0,0,0,0,0,1803,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.09979231838967,1,0.0,1.0,1.5653270301322216e-43,0.0,1.2252473609289083e-76,immotile,0.0,1.0,1.5653270301322216e-43,0.0,1.2252473609289083e-76,-62.482388,-0.645407,0.0,1.0,0.0,0.0,7.9126115647e-313,1,0.0,0.18221739125183978,0.0,0.0,-1.000088900581841e-12,-4.626923,0.02749057
1804,12,0,0,1,0,1,0,0,0,0,0,0,0,1804,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.71080690829534,1,0.0,1.0,7.471312686690774e-45,0.0,2.0916001639465714e-73,immotile,0.0,1.0,7.471312686690774e-45,0.0,2.0916001639465714e-73,-60.528847,25.443567,0.0,1.0,0.0,0.0,5.271575498300029e-308,1,0.0,0.17603321659777807,0.0,0.0,-1.000088900581841e-12,-3.3768866,14.085782
1805,13,0,0,1,0,1,0,0,0,0,0,0,0,1805,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.22314337918901,1,0.0,1.0,4.4056826993171455e-43,0.0,9.475188046270901e-79,immotile,0.0,1.0,4.4056826993171455e-43,0.0,9.475188046270901e-79,-53.53427,-21.363441,0.0,1.0,0.0,0.0,5.12236427e-316,1,0.0,0.18556812225673094,0.0,0.0,-1.000088900581841e-12,-7.9774976,2.342077
1806,1,0,0,1,0,1,0,0,0,0,0,0,0,1806,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.36212040787679,1,0.0,1.0,2.939646748428425e-43,0.0,8.7499079617901e-78,immotile,0.0,1.0,2.939646748428425e-43,0.0,8.7499079617901e-78,-57.682484,-13.411605,0.0,1.0,0.0,0.0,1.4793706523e-314,1,0.0,0.18408577152793,0.0,0.0,-1.000088900581841e-12,-7.3167763,0.56559676
1807,2,0,0,1,0,1,0,0,0,0,0,0,0,1807,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.29298975588509,1,0.0,1.0,5.187546117886521e-43,0.0,3.1500494196893107e-79,immotile,0.0,1.0,5.187546117886521e-43,0.0,3.1500494196893107e-79,-51.72449,-24.189806,0.0,1.0,0.0,0.0,9.647578e-317,1,0.0,0.18627565306173408,0.0,0.0,-1.000088900581841e-12,-9.014237,5.497106
1808,3,0,0,1,0,1,0,0,0,0,0,0,0,1808,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.94029508962143,1,0.0,1.0,1.5879412469516162e-43,0.0,1.1624959861728602e-76,immotile,0.0,1.0,1.5879412469516162e-43,0.0,1.1624959861728602e-76,-63.130222,-1.2137483,0.0,1.0,0.0,0.0,7.3107924207e-313,1,0.0,0.1822559043187891,0.0,0.0,-1.000088900581841e-12,-4.6507,0.02165384
