,PlaybackIndex,is_distal_droplet,is_total,is_progressive,is_slow,is_medium,is_proximal_droplet,is_hyperactive_mouse,is_motile,is_static,is_bent_tail,is_rapid,is_earlytrack,fid,VAP,VSL,ALH,LIN,BCF,VCL,WOB,STR,MAD,cluster_id,P_cluster_0,P_cluster_1,P_cluster_2,P_cluster_3,P_cluster_4,subtype_label,P_rapid_progressive,P_immotile,P_nonprogressive,P_progressive,P_erratic,tsne_1,tsne_2,P_axis_byls,E_axis_byls,progressivity_res,erraticity_res,entropy
1004,2,0,1,0,0,1,0,0,1,0,0,0,0,1004,33.38,32.42,2.73,68.58,31.49,47.27,70.62,97.12,68.20227428381239,3,2.190800202893419e-75,0.0,2.520220196021214e-06,0.9999974797798036,0.0,progressive,2.190800202893419e-75,0.0,2.520220196021214e-06,0.9999974797798036,0.0,-19.94511,-19.671106,0.8984706216960558,0.27934808895823676,0.9999974797798036,0.0,3.5008787591156336e-05
1005,3,0,1,1,0,0,0,0,1,0,0,1,0,1005,75.25,70.07,7.05,36.55,25.79,191.72,39.25,93.12,86.70381803846134,3,0.02063723968356101,0.0,0.00019626602317162543,0.9791664922594258,2.033840854875076e-09,progressive,0.02063723968356101,0.0,0.00019626602317162543,0.9791664922594258,2.033840854875076e-09,3.4903111,4.6693244,0.8473850065458901,0.14007754238948047,0.9998037319429868,0.0,0.001906883632651513
1006,4,0,1,0,0,0,0,0,1,0,0,1,0,1006,66.54,41.59,10.37,22.91,48.49,181.53,36.65,62.5,91.93505408518872,4,0.03186935954417296,0.0,0.1179622956188846,1.0010618485229486e-119,0.8501683448369433,erratic,0.03186935954417296,0.0,0.1179622956188846,1.0010618485229486e-119,0.8501683448369433,2.2264528,16.813747,0.6737092247121668,0.44808195496450365,0.03186935954417296,0.16720749436850776,0.37058583037627024
1007,5,0,1,0,0,0,0,0,1,0,0,1,0,1007,68.67,37.29,12.61,17.11,67.06,217.91,31.51,54.31,106.48227137764535,4,3.053713602440422e-11,0.0,3.0073960424035692e-09,9.899536023841846e-270,0.9999999969620674,erratic,3.053713602440422e-11,0.0,3.0073960424035692e-09,9.899536023841846e-270,0.9999999969620674,2.1752808,35.234787,0.6655254318641259,0.6156890555763459,3.053713602440422e-11,0.308750341152078,6.201709644723473e-08
1008,6,0,1,0,0,0,0,0,1,0,0,1,0,1008,59.69,30.92,7.16,27.0,28.89,114.51,52.12,51.81,76.19167968774566,2,1.6273729190313746e-16,0.0,1.0,4.520895059119693e-145,1.2039260348198939e-17,non_progressive,1.6273729190313746e-16,0.0,1.0,4.520895059119693e-145,1.2039260348198939e-17,-10.320791,22.264124,0.6199262738049578,0.33481730923504427,1.6273729190313746e-16,1.2707510665588416e-18,-9.997562436698827e-13
1009,7,0,1,1,0,0,0,0,1,0,0,1,1,1009,68.27,57.98,3.91,63.6,19.95,91.16,74.89,84.93,68.35475077914806,2,4.252306054170433e-37,0.0,1.0,2.7954511059671663e-21,9.285523756502327e-208,non_progressive,4.252306054170433e-37,0.0,1.0,2.7954511059671663e-21,9.285523756502327e-208,-16.575981,-22.414284,0.912641457515706,0.1882271903249166,2.7954511059671667e-21,1.4603466896369602e-209,-1.0000888233406724e-12
1010,8,0,1,0,0,0,0,0,1,0,0,1,0,1010,83.11,15.26,9.7,6.73,144.44,226.73,36.66,18.36,90.56166350455129,4,4.45416210745532e-77,0.0,7.225854587407277e-36,0.0,1.0,erratic,4.45416210745532e-77,0.0,7.225854587407277e-36,0.0,1.0,-2.3565886,42.632416,0.5364945803863301,1.0,4.45416210745532e-77,0.20119179786174526,-1.000088900581841e-12
1011,9,0,1,1,0,0,0,0,1,0,0,1,0,1011,67.19,60.78,6.92,44.85,19.23,135.52,49.58,90.46,81.38494380278634,3,3.117141100489879e-07,0.0,0.00010125991787347429,0.9998984283680178,1.891264918291406e-45,progressive,3.117141100489879e-07,0.0,0.00010125991787347429,0.9998984283680178,1.891264918291406e-45,-6.7964687,3.828753,0.8204751200450593,0.16297989781270097,0.9998987400821279,7.623368430271155e-47,0.0010326255671722088
1012,10,0,1,0,0,1,0,0,1,0,0,0,0,1012,40.5,9.09,7.56,7.29,77.69,124.73,32.47,22.44,85.35609541852764,4,2.881373066319746e-50,0.0,3.2089605758560707e-06,0.0,0.9999967910394245,erratic,2.881373066319746e-50,0.0,3.2089605758560707e-06,0.0,0.9999967910394245,-11.260833,31.18463,0.4021030661969831,0.6347566371633698,2.881373066319746e-50,0.11993436642282698,4.3800903940845937e-05
1013,11,0,1,0,0,0,0,1,1,0,0,1,1,1013,121.66,33.08,13.6,12.05,66.14,274.48,44.33,27.19,67.22325245383348,4,7.127132233617393e-11,0.0,4.6331391315397715e-14,0.0,0.9999999999286828,erratic,7.127132233617393e-11,0.0,4.6331391315397715e-14,0.0,0.9999999999286828,9.5743065,37.220303,0.6428254407195277,0.8043046962906917,7.127132233617393e-11,0.35456301177833766,3.2440371882201504e-13
1014,12,0,1,1,0,0,0,0,1,0,0,1,0,1014,89.19,85.96,5.05,68.03,33.59,126.36,70.58,96.38,67.5318388529638,3,2.7754001388174613e-37,0.0,3.825153445603362e-09,0.9999999961748465,4.724058896521356e-165,progressive,2.7754001388174613e-37,0.0,3.825153445603362e-09,0.9999999961748465,4.724058896521356e-165,-4.4377646,-33.928436,0.9839700782302627,0.17300476819387042,0.9999999961748465,0.0,7.796100483981389e-08
1015,13,0,1,1,0,0,0,0,1,0,0,1,0,1015,72.88,68.62,10.06,50.88,14.96,134.86,54.04,94.15,73.78253523222212,3,1.4317772032767995e-08,0.0,0.00029422386758031307,0.9997057618146487,8.988303395105865e-62,progressive,1.4317772032767995e-08,0.0,0.00029422386758031307,0.9997057618146487,8.988303395105865e-62,-6.747532,-14.203347,0.8612124730365764,0.20520188056111074,0.9997057761324207,1.9235914318555834e-62,0.002686564787066997
1016,14,0,1,0,0,0,0,0,1,0,0,1,0,1016,55.4,39.92,11.79,27.68,14.96,144.19,38.42,72.05,59.55360466788048,2,0.16359789287016643,0.0,0.836401554450837,6.954647176478195e-53,5.526789957833641e-07,non_progressive,0.16359789287016643,0.0,0.836401554450837,6.954647176478195e-53,5.526789957833641e-07,-6.6962337,16.144352,0.6617133612094097,0.32353800750617157,0.16359789287016643,1.768149597595592e-07,1.0063595292915441e-05
1017,15,0,1,1,0,0,0,0,1,0,0,1,0,1017,83.92,79.72,5.73,58.82,29.92,135.53,61.92,94.99,69.65886547670083,3,1.6095416209706507e-20,0.0,1.2446480847323952e-07,0.9999998755351924,4.749558922301156e-100,progressive,1.6095416209706507e-20,0.0,1.2446480847323952e-07,0.9999998755351924,4.749558922301156e-100,-10.0076,-23.45347,0.9267861473262538,0.16165137055378073,0.9999998755351924,0.0,2.103359013681872e-06
1018,16,0,1,0,0,1,0,0,1,0,0,0,0,1018,48.49,43.68,9.11,28.07,13.41,155.6,31.16,90.08,85.830227798054,3,5.644181819811468e-05,0.0,0.028851527667862385,0.9710861156259075,5.914888031390846e-06,progressive,5.644181819811468e-05,0.0,0.028851527667862385,0.9710861156259075,5.914888031390846e-06,-5.3033032,12.881345,0.7236171491959997,0.18738912820538461,0.9711425574441056,8.794112324328857e-07,0.13080969193405087
1019,17,0,1,1,0,0,0,0,1,0,0,1,1,1019,76.27,71.32,5.24,52.43,26.6,136.02,56.07,93.51,95.66593704111128,3,4.791597823015069e-12,0.0,2.0384424311377297e-05,0.9999796155708961,1.7524385501723043e-72,progressive,4.791597823015069e-12,0.0,2.0384424311377297e-05,0.9999796155708961,1.7524385501723043e-72,-2.5777307,-7.606228,0.8869559998892416,0.13768971118962509,0.9999796155756877,0.0,0.00024055107063684463
1020,18,0,1,1,0,0,0,0,1,0,0,1,1,1020,89.99,89.16,3.65,80.52,26.93,110.74,81.27,99.08,56.4236717402495,3,5.565080810746458e-76,0.0,3.1293452283591576e-09,0.9999999968706561,2.1734250809823343e-297,progressive,5.565080810746458e-76,0.0,3.1293452283591576e-09,0.9999999968706561,2.1734250809823343e-297,-2.9617605,-38.807465,1.0,0.15199717026460852,0.9999999968706561,0.0,6.440756698218266e-08
1021,1,0,1,0,0,0,0,0,0,1,0,0,0,1021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.29501171628549,1,0.0,1.0,3.4762320343253797e-44,0.0,9.689495235051047e-75,immotile,0.0,1.0,3.4762320343253797e-44,0.0,9.689495235051047e-75,-62.690086,17.914473,0.0,0.1787897364941125,0.0,0.0,-1.000088900581841e-12
1022,2,0,1,0,0,1,0,0,1,0,0,0,0,1022,46.95,3.1,9.49,1.45,188.8,214.01,21.94,6.6,117.74524184945477,4,1.9024148417761599e-174,0.0,1.0364812551011465e-63,0.0,1.0,erratic,1.9024148417761599e-174,0.0,1.0364812551011465e-63,0.0,1.0,-6.113089,43.20896,0.43755800420925883,1.0,1.9024148417761599e-174,0.22406835867406674,-1.000088900581841e-12
1023,3,0,1,1,0,0,0,0,1,0,0,1,0,1023,80.59,71.24,8.69,39.86,31.49,178.74,45.08,88.4,91.80241756768602,3,0.0015520786468564238,0.0,4.221491964038321e-05,0.9984057064335019,2.7892367093938327e-19,progressive,0.0015520786468564238,0.0,4.221491964038321e-05,0.9984057064335019,2.7892367093938327e-19,1.7224886,3.5670578,0.8416998572063548,0.2177330169805898,0.9999577850803584,1.2502510327973679e-20,0.00046809475011374505
1024,4,0,1,1,0,0,0,0,1,0,0,1,0,1024,122.61,112.97,9.25,44.76,24.14,252.42,48.58,92.14,88.1625212600756,0,0.7805056167627501,0.0,3.8758597621053195e-09,0.21949437936139146,2.6654024970500867e-26,rapid_progressive,0.7805056167627501,0.0,3.8758597621053195e-09,0.21949437936139146,2.6654024970500867e-26,24.216057,-2.087607,0.9811998523832446,0.09558070302394726,0.9999999961241416,0.0,3.328902465385942e-07
1025,5,0,1,1,0,0,0,0,1,0,0,1,1,1025,91.56,83.13,8.5,45.52,28.16,182.63,50.14,90.79,97.52884634016006,3,5.273268300059857e-05,0.0,1.2831110468549899e-06,0.9999459842059523,1.0737213592314851e-29,progressive,5.273268300059857e-05,0.0,1.2831110468549899e-06,0.9999459842059523,1.0737213592314851e-29,5.0695376,-5.0972724,0.8920356923107264,0.17411116949497946,0.9999987168889528,3.7420431565126474e-32,1.8690996683798257e-05
1026,1,0,1,1,0,0,0,0,1,0,0,1,0,1026,108.29,105.52,4.24,71.37,40.24,147.85,73.24,97.45,68.27769754865135,3,4.375920520130006e-36,0.0,5.705974825632183e-12,0.9999999999942943,7.444274698426679e-152,progressive,4.375920520130006e-36,0.0,5.705974825632183e-12,0.9999999999942943,7.444274698426679e-152,7.431148,-38.133575,1.0,0.12946378437149897,0.9999999999942943,0.0,1.515093494459187e-10
1027,2,0,1,1,0,0,0,0,1,0,0,1,0,1027,74.15,73.0,3.71,66.14,42.3,110.37,67.18,98.45,79.91868902204115,3,2.95400156372589e-40,0.0,1.7787732130578167e-06,0.999998221226787,4.424594205107963e-178,progressive,2.95400156372589e-40,0.0,1.7787732130578167e-06,0.999998221226787,4.424594205107963e-178,-14.212414,-25.717966,0.957591088959417,0.2012006990289576,0.999998221226787,0.0,2.532899169377207e-05
1028,3,0,1,1,0,0,0,0,1,0,0,1,0,1028,78.65,70.43,9.01,43.07,26.71,163.52,48.1,89.54,87.74091067906129,3,7.66221424247481e-05,0.0,2.1148200817694913e-05,0.999902229656758,3.004263167641777e-29,progressive,7.66221424247481e-05,0.0,2.1148200817694913e-05,0.999902229656758,3.004263167641777e-29,0.059498455,4.0589957,0.843454039237397,0.21201652371446958,0.9999788517991828,2.7008100165415153e-30,0.0002488037158070505
1029,4,0,1,0,0,1,1,0,1,0,0,0,0,1029,24.04,20.46,3.3,38.84,16.8,52.67,45.64,85.1,104.66518086711255,2,0.0001192389468130435,0.0,0.9998807610511126,2.0750640874068604e-12,1.7136932058056076e-76,non_progressive,0.0001192389468130435,0.0,0.9998807610511126,2.0750640874068604e-12,1.7136932058056076e-76,-18.239166,12.190346,0.665609467774982,0.15581325741589658,0.00011923894888810759,5.12834536223146e-78,5.608692127262616e-11
1030,1,0,1,0,0,0,1,0,0,1,1,0,0,1030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.82722946684626,1,0.0,1.0,8.934967424302528e-43,0.0,6.121437891043536e-82,immotile,0.0,1.0,8.934967424302528e-43,0.0,6.121437891043536e-82,-47.64325,-31.982044,0.0,0.19001009952224113,0.0,0.0,-1.000088900581841e-12
1031,2,0,1,0,0,1,0,0,1,0,0,0,0,1031,20.98,16.87,2.57,34.02,42.3,49.59,42.31,80.42,125.28860573806189,2,7.052732480261644e-05,0.0,0.9999294726751975,1.1952076180538559e-36,2.6443067373819787e-57,non_progressive,7.052732480261644e-05,0.0,0.9999294726751975,1.1952076180538559e-36,2.6443067373819787e-57,-16.354881,10.849923,0.6242114287916571,0.2354122866005713,7.052732480261644e-05,0.0,-1.000088900581841e-12
1032,3,0,1,1,0,0,0,0,1,0,0,1,0,1032,115.17,112.6,5.01,70.22,40.24,160.36,71.82,97.77,70.12176745813129,3,1.960625203757162e-29,0.0,7.05240799370617e-13,0.999999999999293,6.861728752852675e-129,progressive,1.960625203757162e-29,0.0,7.05240799370617e-13,0.999999999999293,6.861728752852675e-129,9.080248,-37.4932,1.0,0.11864709141166953,0.999999999999293,0.0,1.881525670362852e-11
1033,1,0,1,0,0,0,0,0,0,1,0,0,0,1033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.697703521173764,1,0.0,1.0,9.103817999663402e-43,0.0,3.77136250575893e-82,immotile,0.0,1.0,9.103817999663402e-43,0.0,3.77136250575893e-82,-46.550747,-31.595556,0.0,0.1902828409905579,0.0,0.0,-1.000088900581841e-12
1034,2,0,1,0,0,1,1,0,1,0,0,0,0,1034,46.65,44.32,3.56,48.72,31.49,90.98,51.28,95.0,102.31563896382315,3,1.956399520283343e-13,0.0,0.13530495959093697,0.8646950404088669,3.069560554174483e-94,progressive,1.956399520283343e-13,0.0,0.13530495959093697,0.8646950404088669,3.069560554174483e-94,-14.090418,4.921827,0.8049917856496718,0.17392071410681112,0.8646950404090625,0.0,0.39634821107868246
1035,3,0,1,1,0,0,0,0,1,0,0,1,0,1035,113.41,108.67,5.56,66.22,38.84,164.11,69.11,95.82,72.46329245929206,3,5.536973580798842e-23,0.0,3.3423214251874637e-12,0.9999999999966569,3.733413491179629e-107,progressive,5.536973580798842e-23,0.0,3.3423214251874637e-12,0.9999999999966569,3.733413491179629e-107,9.680419,-35.902214,1.0,0.12907050109753584,0.9999999999966569,0.0,8.978620723140764e-11
1036,1,0,1,1,0,0,0,0,1,0,0,1,0,1036,107.21,94.25,8.66,46.29,27.86,203.62,52.65,87.92,77.53469755976678,3,0.0003360522287417923,0.0,9.708081031199144e-08,0.9996638506904474,1.1752538355329624e-28,progressive,0.0003360522287417923,0.0,9.708081031199144e-08,0.9996638506904474,1.1752538355329624e-28,12.987882,-9.177656,0.9150283921568791,0.1654311266092296,0.9999999029191892,0.0,1.6652397311817868e-06
1037,2,0,1,1,0,0,0,0,1,0,0,1,1,1037,139.99,127.63,10.97,50.17,29.92,254.38,55.03,91.17,87.52177721077304,3,0.004561521477615313,0.0,1.375287058680291e-12,0.995438478521009,6.2268343951209495e-43,progressive,0.004561521477615313,0.0,1.375287058680291e-12,0.995438478521009,6.2268343951209495e-43,32.86196,-13.148289,1.0,0.13085815656246838,0.9999999999986243,0.0,3.7357405317994945e-11
1038,3,0,1,1,0,0,0,0,1,0,0,1,1,1038,91.74,89.83,1.85,89.8,25.65,100.04,91.7,97.93,40.03690133415967,3,8.039151649984488e-121,0.0,1.9421923170734254e-09,0.9999999980578078,0.0,progressive,8.039151649984488e-121,0.0,1.9421923170734254e-09,0.9999999980578078,0.0,-2.8302574,-40.580845,1.0,0.15166073320573908,0.9999999980578078,0.0,4.089949933242055e-08
1039,1,0,1,1,0,0,0,0,1,0,0,1,0,1039,107.81,102.54,9.1,54.04,27.86,189.74,56.82,95.11,67.81821911616026,3,3.166211346999109e-08,0.0,3.947209387661435e-09,0.9999999643906754,2.2527069207152065e-46,progressive,3.166211346999109e-08,0.0,3.947209387661435e-09,0.9999999643906754,2.2527069207152065e-46,10.025343,-19.583263,0.9574532383269176,0.1480662265664992,0.9999999960527889,0.0,8.03247279344079e-08
1040,2,0,1,1,0,0,0,0,1,0,0,1,1,1040,131.54,129.6,3.7,73.97,45.88,175.21,75.08,98.53,80.45988479265006,3,1.6558429045324859e-28,0.0,7.053106027192827e-16,1.0,6.0863304081016896e-133,progressive,1.6558429045324859e-28,0.0,7.053106027192827e-16,1.0,6.0863304081016896e-133,13.724824,-37.294403,1.0,0.06625150067726963,1.0,0.0,-9.79934811897737e-13
1041,3,0,1,1,0,0,0,0,1,0,0,1,0,1041,117.17,103.27,12.22,39.53,27.1,261.25,44.85,88.14,82.53368353976411,0,0.9815998102105172,0.0,8.040819905936757e-08,0.01840010938128466,2.7743904353032157e-19,rapid_progressive,0.9815998102105172,0.0,8.040819905936757e-08,0.01840010938128466,2.7743904353032157e-19,25.054186,2.4990828,0.946425551479789,0.20958146811349748,0.9999999195918019,1.5223837801840744e-20,5.829863249334216e-05
1042,1,0,1,0,0,0,0,0,0,1,0,0,0,1042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.000127660278146,1,0.0,1.0,3.5347822774547843e-43,0.0,6.750987185149836e-90,immotile,0.0,1.0,3.5347822774547843e-43,0.0,6.750987185149836e-90,-44.32593,-35.415943,0.0,0.19914403693060104,0.0,0.0,-1.000088900581841e-12
1043,2,0,1,1,0,0,0,0,1,0,0,1,0,1043,86.05,83.34,5.1,64.83,37.14,128.56,66.93,96.85,83.68899408104654,3,3.155333098723406e-30,0.0,6.706439806688819e-08,0.9999999329356002,2.613421764438891e-141,progressive,3.155333098723406e-30,0.0,6.706439806688819e-08,0.9999999329356002,2.613421764438891e-141,-3.9510634,-30.90669,0.9679611073239891,0.17855452260151597,0.9999999329356002,0.0,1.1748061365693154e-06
1044,3,0,1,1,0,0,0,0,1,0,0,1,0,1044,133.65,121.99,7.63,62.6,31.49,194.87,68.59,91.27,68.69388937299831,3,1.2368566788395819e-11,0.0,4.5326505365332194e-14,0.9999999999875868,2.0038516376600082e-76,progressive,1.2368566788395819e-11,0.0,4.5326505365332194e-14,0.9999999999875868,2.0038516376600082e-76,16.006025,-33.211582,1.0,0.1115441641062759,0.9999999999999554,0.0,2.9561653426328137e-13
1045,2,0,1,1,0,0,0,0,1,0,0,1,1,1045,128.85,120.47,5.82,63.14,26.6,190.79,67.53,93.5,63.191528917594766,3,1.4687490664599827e-13,0.0,1.620098491919216e-13,0.9999999999996909,1.589813379337317e-78,progressive,1.4687490664599827e-13,0.0,1.620098491919216e-13,0.9999999999996909,1.589813379337317e-78,12.82995,-34.171677,1.0,0.05130269517497613,0.9999999999998378,0.0,3.6141752623741772e-12
1046,3,0,1,1,0,0,0,0,1,0,0,1,1,1046,93.71,76.1,5.87,50.74,32.64,149.98,62.48,81.21,88.29153217508767,2,0.0002653163981184698,0.0,0.7015038289793462,0.29823085462253585,2.2365108175140665e-58,non_progressive,0.0002653163981184698,0.0,0.7015038289793462,0.29823085462253585,2.2365108175140665e-58,-2.448451,-11.11072,0.8792987433763295,0.19730698356848872,0.2984961710206543,0.0,0.6094255620968727
1047,1,0,1,1,0,0,0,0,1,0,0,1,1,1047,130.49,104.61,10.35,39.14,19.95,267.31,48.82,80.17,102.48464849124608,0,0.9999999466591533,0.0,5.3340793245156916e-08,5.322833185901971e-14,1.1392417280667848e-22,rapid_progressive,0.9999999466591533,0.0,5.3340793245156916e-08,5.322833185901971e-14,1.1392417280667848e-22,32.014725,3.5102923,0.940729364455128,0.1654222004677809,0.9999999466592064,0.0,1.4786364121865696e-05
1048,2,0,1,1,0,0,0,0,1,0,0,1,0,1048,105.28,98.72,8.67,47.53,26.82,207.71,50.69,93.77,87.37582847246667,3,0.0002476340241637721,0.0,3.648933072221986e-08,0.999752329486506,1.7779548234131654e-28,progressive,0.0002476340241637721,0.0,3.648933072221986e-08,0.999752329486506,1.7779548234131654e-28,14.241826,-9.85876,0.9417972295061974,0.12867334725356044,0.9999999635106698,0.0,6.615673716810497e-07
1049,3,0,1,1,0,0,0,0,1,0,0,1,0,1049,92.03,89.28,3.59,74.12,41.27,120.45,76.4,97.01,63.836335238776115,3,2.339339593732227e-54,0.0,6.886692934121674e-10,0.9999999993113313,1.1048007729902504e-220,progressive,2.339339593732227e-54,0.0,6.886692934121674e-10,0.9999999993113313,1.1048007729902504e-220,-3.24653,-36.748806,1.0,0.18355399797069064,0.9999999993113313,0.0,1.521501651797888e-08
1050,2,0,1,1,0,0,0,0,1,0,0,1,0,1050,84.06,80.6,4.36,64.68,35.69,124.61,67.46,95.88,72.232970538737,3,2.0929713257396613e-32,0.0,2.4244530179895596e-08,0.9999999757554686,2.8446693117395746e-147,progressive,2.0929713257396613e-32,0.0,2.4244530179895596e-08,0.9999999757554686,2.8446693117395746e-147,-5.1429415,-31.202036,0.959651652979524,0.1695792560759055,0.9999999757554686,0.0,4.493721802168858e-07
1051,3,0,1,1,0,0,0,0,1,0,0,1,1,1051,119.32,114.45,5.55,64.64,35.9,177.07,67.39,95.92,74.37311275349965,3,3.902309273471871e-18,0.0,5.033043752327729e-13,0.9999999999994955,1.9661509658704947e-90,progressive,3.902309273471871e-18,0.0,5.033043752327729e-13,0.9999999999994955,1.9661509658704947e-90,11.446114,-35.040848,1.0,0.09354459341852552,0.9999999999994955,0.0,1.3204920157427174e-11
1052,1,0,1,0,0,0,0,0,1,0,0,1,0,1052,64.88,43.24,12.48,18.46,20.71,234.27,27.7,66.65,118.1419748440871,0,0.5062719024453143,0.0,2.1202060617672722e-10,3.936918714002769e-137,0.4937280973426651,rapid_progressive,0.5062719024453143,0.0,2.1202060617672722e-10,3.936918714002769e-137,0.4937280973426651,4.1493826,20.455324,0.72735707701295,0.37719447690205526,0.5062719024453143,0.13618848039483428,9.689573085719292e-09
1053,1,0,1,0,0,0,0,0,0,1,0,0,0,1053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.25263758510992,1,0.0,1.0,2.1085287183675987e-44,0.0,2.939294409532519e-74,immotile,0.0,1.0,2.1085287183675987e-44,0.0,2.939294409532519e-74,-61.758926,20.689835,0.0,0.17783410666139635,0.0,0.0,-1.000088900581841e-12
1054,2,0,1,0,0,1,0,0,1,0,0,0,0,1054,42.92,9.83,5.34,9.35,78.41,105.19,40.8,22.9,65.4814886093899,4,2.0391010386769613e-58,0.0,9.059607004170209e-05,0.0,0.9999094039299586,erratic,2.0391010386769613e-58,0.0,9.059607004170209e-05,0.0,0.9999094039299586,-12.801691,28.643578,0.4165250083291103,0.5702454756899639,2.0391010386769613e-58,0.004007672758199083,0.0009339598146130998
1055,3,0,1,0,0,1,0,0,1,0,0,0,0,1055,19.33,4.19,6.46,4.63,81.5,90.54,21.35,21.67,104.39078527331418,4,5.819259210701993e-82,0.0,0.0005541720863768943,0.0,0.9994458279136227,erratic,5.819259210701993e-82,0.0,0.0005541720863768943,0.0,0.9994458279136227,-9.925694,36.82042,0.30254069003653616,0.6069233054858102,5.819259210701993e-82,0.06788395495060515,0.0047092203653799555
1056,4,0,1,0,1,0,0,0,1,0,0,0,0,1056,7.94,4.65,1.59,22.62,39.2,20.54,38.67,58.5,95.72732577067741,2,6.281229249584024e-17,0.0,1.0,0.0,5.965744994284654e-23,non_progressive,6.281229249584024e-17,0.0,1.0,0.0,5.965744994284654e-23,-20.925564,16.300913,0.4581367429661716,0.23355209486742518,6.281229249584024e-17,0.0,-1.0000888989334447e-12
1057,5,0,1,1,0,0,0,0,1,0,0,1,0,1057,80.02,76.83,5.17,58.45,36.11,131.43,60.88,96.01,83.93518586186599,3,8.565224725676595e-21,0.0,6.234978608844595e-07,0.9999993765021377,1.4512968595174944e-102,progressive,8.565224725676595e-21,0.0,6.234978608844595e-07,0.9999993765021377,1.4512968595174944e-102,-9.008276,-11.327763,0.9247141945227197,0.17410759641918985,0.9999993765021377,0.0,9.531983536434785e-06
1058,1,0,1,1,0,0,0,0,1,0,0,1,0,1058,85.79,84.8,3.41,70.83,44.36,119.71,71.67,98.84,73.20461500288883,3,1.9271780512105343e-47,0.0,2.3154911624199274e-08,0.9999999768450893,1.5668651664212816e-194,progressive,1.9271780512105343e-47,0.0,2.3154911624199274e-08,0.9999999768450893,1.5668651664212816e-194,-3.6405122,-34.86776,1.0,0.18523544515883197,0.9999999768450893,0.0,4.3024077672650103e-07
1059,2,0,1,1,0,0,0,0,1,0,0,1,1,1059,128.12,122.31,6.17,67.17,35.9,182.09,70.36,95.47,66.1664968249194,3,3.0250845146623286e-19,0.0,6.55624482150113e-15,0.9999999999999929,5.963236273239673e-98,progressive,3.0250845146623286e-19,0.0,6.55624482150113e-15,0.9999999999999929,5.963236273239673e-98,12.497572,-36.154243,1.0,0.09532789779996426,0.9999999999999929,0.0,-8.123146673810784e-13
